"CustomerID","strategic_priority","pred_sensitivity","business_value"
3105166,"Maintain (Standard)",-0.00305907230037294,-0.101652972541393
3105170,"Maintain (Standard)",-0.00352835822697528,-0.106768119948272
3105178,"Protect (High Value, Negative Sensitivity)",-0.0040745708656838,-0.620638634260957
3105182,"Protect (High Value, Negative Sensitivity)",-0.00177647652123325,-0.106748474160906
3105186,"Maintain (Standard)",-0.00323247034860225,-0.107641262608455
3105194,"Protect (High Value, Negative Sensitivity)",-0.00494035175086249,-0.420473337515907
3105202,"Maintain (Standard)",-0.0034276010647824,-0.034276010647824
3105214,"Maintain (Standard)",-0.00339255837976488,-0.103031997993459
3105222,"Maintain (Standard)",-0.00175259847680603,-0.095586720925001
3105234,"Protect (High Value, Negative Sensitivity)",-0.00170239740571859,-0.127679805428894
3105266,"Protect (High Value, Negative Sensitivity)",-0.00206868787251696,-0.132354650083635
3105278,"Maintain (Standard)",-0.00355153942688957,-0.0799806678935532
3105282,"Maintain (Standard)",-0.00192700929164069,-0.0944427253833103
3105298,"Protect (High Value, Negative Sensitivity)",-0.00388762312493945,-0.400269676943766
3105302,"Maintain (Standard)",-0.00187466983293705,-0.0762803155022085
3105318,"Maintain (Standard)",-0.0020737176985724,-0.11241623643961
3105322,"Maintain (Standard)",-0.00339419279429121,-0.125517249532889
3105326,"Protect (High Value, Negative Sensitivity)",-0.00173314899620264,-0.108911082921374
3105342,"Maintain (Standard)",-0.00337697603864212,-0.0429551352115278
3105346,"Maintain (Standard)",-0.00349348990033399,-0.0742366603820973
3105350,"Maintain (Standard)",-0.00346221733960567,-0.043381583265259
3105354,"Maintain (Standard)",-0.00266331775541812,-0.0801392312605311
3105358,"Maintain (Standard)",-0.00360389152213969,-0.109053757459947
3105362,"Maintain (Standard)",-0.0033946487536663,-0.103095482648845
3105378,"Maintain (Standard)",-0.0031953459094935,-0.102570603694741
3105382,"Maintain (Standard)",-0.00317483322973033,-0.111087414708264
3105390,"Protect (High Value, Negative Sensitivity)",-0.00200165371153771,-0.148542721933213
3105394,"Maintain (Standard)",-0.00314796102349119,-0.102906845857927
3105398,"Maintain (Standard)",-0.00199516375333564,-0.0945308586330425
3105402,"Maintain (Standard)",-0.00308991623787686,-0.0978885464159388
3105410,"Maintain (Standard)",-0.00179565537729115,-0.0820434941884326
3105418,"Protect (High Value, Negative Sensitivity)",-0.00427643693150492,-0.418192767531866
3105422,"Protect (High Value, Negative Sensitivity)",-0.00446863606926856,-0.638121230691551
3105426,"Protect (High Value, Negative Sensitivity)",-0.00189477812124383,-0.120640522979595
3105434,"Protect (High Value, Negative Sensitivity)",-0.00192687682314069,-0.142685228753568
3105438,"Maintain (Standard)",-0.00339558784790805,-0.0561969788828783
3105442,"Protect (High Value, Negative Sensitivity)",-0.00191693267873477,-0.115993596390241
3105454,"Maintain (Standard)",-0.00166703874220531,-0.087652897065155
3105462,"Protect (High Value, Negative Sensitivity)",-0.00209530799123486,-0.129070972260068
3105482,"Maintain (Standard)",-0.00196406925170473,-0.0847103068260248
3105490,"Maintain (Standard)",-0.00332336954830409,-0.1079762766244
3105494,"Maintain (Standard)",-0.00261771395311899,-0.0786099500121634
3105498,"Maintain (Standard)",-0.00344115473172213,-0.116001326006353
3105502,"Maintain (Standard)",-0.00348855376364487,-0.135495428179967
3105510,"Maintain (Standard)",-0.00356708010928225,-0.102553553141865
3105514,"Protect (High Value, Negative Sensitivity)",-0.00327602414047462,-0.298675120887071
3105518,"Maintain (Standard)",-0.00186518339564545,-0.0884283447875509
3105526,"Maintain (Standard)",-0.00184786714955509,-0.078719140571047
3105530,"Protect (High Value, Negative Sensitivity)",-0.00434411045595201,-0.428850584211582
3105534,"Maintain (Standard)",-0.00335079234412294,-0.0650723873228676
3105538,"Maintain (Standard)",-0.00321973078635435,-0.0665840326618079
3105542,"Maintain (Standard)",-0.00320989023956381,-0.11295603753025
3105550,"Protect (High Value, Negative Sensitivity)",-0.00468058891313516,-0.652193259156254
3105554,"Maintain (Standard)",-0.00362815565845442,-0.134169196249645
3105558,"Protect (High Value, Negative Sensitivity)",-0.00173461758109561,-0.120607960413578
3105562,"Maintain (Standard)",-0.00156357902771037,-0.0863095623296125
3105574,"Maintain (Standard)",-0.00338585251115958,-0.111902425493824
3105582,"Maintain (Standard)",-0.00340028039399981,-0.0992201818969145
3105586,"Maintain (Standard)",-0.00334727027148041,-0.0459914935301408
3105594,"Protect (High Value, Negative Sensitivity)",-0.0040916763060071,-0.683882777786026
3105598,"Maintain (Standard)",-0.00354474231287322,-0.116196653015984
3105602,"Maintain (Standard)",-0.00329692861869862,-0.129437417570108
3105606,"Protect (High Value, Negative Sensitivity)",-0.00197709516216232,-0.141560013610822
3105610,"Maintain (Standard)",-0.00199121059343116,-0.0823564701443127
3105614,"Maintain (Standard)",-0.0018628230032337,-0.11175075196399
3105630,"Protect (High Value, Negative Sensitivity)",-0.00498164925821887,-0.58245443127095
3105634,"Maintain (Standard)",-0.00312829148161531,-0.0388846631164783
3105642,"Protect (High Value, Negative Sensitivity)",-0.00173156035745398,-0.122438632875571
3105654,"Protect (High Value, Negative Sensitivity)",-0.00173306793098782,-0.116964754662368
3105666,"Maintain (Standard)",-0.00194130921633695,-0.0975507881209318
3105670,"Maintain (Standard)",-0.0032341551461238,-0.10866761290976
3105678,"Protect (High Value, Negative Sensitivity)",-0.00296969559948995,-0.253612004196442
3105690,"Protect (High Value, Negative Sensitivity)",-0.00168816917028558,-0.122864952213385
3105694,"Maintain (Standard)",-0.00130703204407476,-0.0693380499381659
3105702,"Maintain (Standard)",-0.00198765306016407,-0.101926848925214
3105706,"Maintain (Standard)",-0.00244634667582461,-0.097829403566226
3105714,"Protect (High Value, Negative Sensitivity)",-0.00160655922917682,-0.0987712614097911
3105722,"Maintain (Standard)",-0.00314713749464535,-0.0979703902083096
3105734,"Maintain (Standard)",-0.00179831935697761,-0.0796835307076778
3105738,"Maintain (Standard)",-0.00178167850197664,-0.0801755325889486
3105742,"Maintain (Standard)",-0.00297075506866062,-0.0894197275666848
3105746,"Maintain (Standard)",-0.00332562192001445,-0.0941151003364091
3105750,"Maintain (Standard)",-0.00328577227542348,-0.106754741228509
3105754,"Maintain (Standard)",-0.00346027143465211,-0.10463860818388
3105766,"Maintain (Standard)",-0.00366305897188746,-0.115899185870519
3105778,"Protect (High Value, Negative Sensitivity)",-0.00177019497855441,-0.131985737601017
3105794,"Protect (High Value, Negative Sensitivity)",-0.00426278266851635,-0.349676062298396
3105802,"Maintain (Standard)",-0.00193088272733577,-0.0800157802207943
3105806,"Protect (High Value, Negative Sensitivity)",-0.00438923734219365,-0.417460363616038
3105810,"Maintain (Standard)",-0.00347066614399993,-0.104085277658558
3105826,"Maintain (Standard)",-0.00190486701579917,-0.0973006071670217
3105830,"Maintain (Standard)",-0.00201391052659156,-0.0891155408016763
3105838,"Maintain (Standard)",-0.00211163062278902,-0.101210455750278
3105850,"Maintain (Standard)",-0.00294946447507899,-0.103201761983014
3105866,"Maintain (Standard)",-0.00318999353789706,-0.104312788689234
3105870,"Maintain (Standard)",-0.00330989566487905,-0.109822338160687
3105874,"Maintain (Standard)",-0.00182650715929522,-0.078357157133765
3105882,"Protect (High Value, Negative Sensitivity)",-0.0015682471467629,-0.116991237148512
3105886,"Maintain (Standard)",-0.00195503849127893,-0.0791595085118837
3105890,"Protect (High Value, Negative Sensitivity)",-0.00385137938953434,-0.363493186784251
3105894,"Maintain (Standard)",-0.00317129138272459,-0.0530239919191552
3105906,"Maintain (Standard)",-0.00375510515158167,-0.0786319018741202
3105922,"Maintain (Standard)",-0.00176793334118036,-0.0958573457587992
3105930,"Maintain (Standard)",-0.0034058813539633,-0.102142381805359
3105942,"Maintain (Standard)",-0.00319425818254471,-0.119944394754554
3105962,"Maintain (Standard)",-0.00338052193814792,-0.101381852925056
3105970,"Protect (High Value, Negative Sensitivity)",-0.00516133932077867,-0.974202796796974
3105978,"Maintain (Standard)",-0.00164250601937485,-0.0792837655552241
3105990,"Protect (High Value, Negative Sensitivity)",-0.00541488888265435,-0.639281781486172
3105998,"Protect (High Value, Negative Sensitivity)",-0.00503755350894453,-0.582945692055061
3106006,"Protect (High Value, Negative Sensitivity)",-0.00540386148677335,-0.71957819557874
3106014,"Maintain (Standard)",-0.00296394457368793,-0.105605345160501
3106026,"Maintain (Standard)",-0.00141838473998127,-0.0714014878106569
3106030,"Protect (High Value, Negative Sensitivity)",-0.00165247877573307,-0.10716324860629
3106038,"Protect (High Value, Negative Sensitivity)",-0.00445418662154934,-1.62248201876556
3106042,"Protect (High Value, Negative Sensitivity)",-0.00464237692843283,-0.484849846405525
3106046,"Maintain (Standard)",-0.0016799315057501,-0.0858444999438303
3106050,"Maintain (Standard)",-0.00166017579738789,-0.0767001218393206
3106070,"Protect (High Value, Negative Sensitivity)",-0.00351424007724949,-0.361896443155152
3106074,"Maintain (Standard)",-0.00173282993487078,-0.0823960634031057
3106078,"Maintain (Standard)",-0.0019533349234111,-0.101085082286524
3106094,"Maintain (Standard)",-0.00163087664743672,-0.0905951977651097
3106102,"Maintain (Standard)",-0.00298596018769776,-0.117348235376522
3106106,"Maintain (Standard)",-0.00166853437729389,-0.0926703993149026
3106114,"Maintain (Standard)",-0.00200004419896965,-0.100982231605978
3106118,"Maintain (Standard)",-0.00192425164872828,-0.102370187712345
3106130,"Maintain (Standard)",-0.0017624421360618,-0.0741106918213988
3106134,"Maintain (Standard)",-0.00331171491160864,-0.108425546206067
3106158,"Maintain (Standard)",-0.00169355782230729,-0.0956013390692465
3106162,"Maintain (Standard)",-0.00341372304786364,-0.117124837772201
3106166,"Maintain (Standard)",-0.00198414072260666,-0.0850601127781477
3106170,"Maintain (Standard)",-0.00182119185681517,-0.0729933696211522
3106182,"Maintain (Standard)",-0.00320198020761958,-0.0254557426505757
3106190,"Maintain (Standard)",-0.00362129946861273,-0.143149967994261
3106194,"Maintain (Standard)",-0.00341881321941256,-0.0982908800581112
3106198,"Maintain (Standard)",-0.00350194568632128,-0.108630355189686
3106202,"Maintain (Standard)",-0.00317990531905998,-0.101820568316301
3106210,"Maintain (Standard)",-0.00351326872745639,-0.112951589587723
3106222,"Protect (High Value, Negative Sensitivity)",-0.00516064406332845,-1.12053064547051
3106226,"Maintain (Standard)",-0.00354064863062487,-0.0354064863062487
3106230,"Maintain (Standard)",-0.00321961152800154,-0.120123706109738
3106238,"Maintain (Standard)",-0.00329030510692568,-0.124176114735375
3106258,"Maintain (Standard)",-0.00353831518324338,-0.107069417444945
3106274,"Maintain (Standard)",-0.00324353570780772,-0.113912974058207
3106282,"Maintain (Standard)",-0.00196500695775725,-0.0824123918083392
3106286,"Protect (High Value, Negative Sensitivity)",-0.00224352423585367,-0.163485611066657
3106290,"Protect (High Value, Negative Sensitivity)",-0.00505862190372913,-0.622210494158683
3106306,"Maintain (Standard)",-0.00164816536145312,-0.0665034723346336
3106314,"Maintain (Standard)",-0.00193166778188208,-0.0984764235203487
3106318,"Maintain (Standard)",-0.00328478938441323,-0.104521998212029
3106326,"Protect (High Value, Negative Sensitivity)",-0.0046071188647262,-0.564556345683549
3106334,"Maintain (Standard)",-0.00274402253089936,-0.0829792413343968
3106342,"Maintain (Standard)",-0.00147847434754439,-0.0831198278189456
3106354,"Maintain (Standard)",-0.0017143992556814,-0.0864914424491265
3106358,"Protect (High Value, Negative Sensitivity)",-0.00423253251484265,-0.829195444982824
3106366,"Maintain (Standard)",-0.00344793772950297,-0.105748250163856
3106370,"Maintain (Standard)",-0.00337620583353648,-0.101252412947759
3106374,"Protect (High Value, Negative Sensitivity)",-0.00196500174921677,-0.145410129442041
3106378,"Maintain (Standard)",-0.00175291236851449,-0.0813526630227576
3106386,"Maintain (Standard)",-0.00315898575867546,-0.0224919786017693
3106390,"Maintain (Standard)",-0.00174324024830291,-0.103095228284634
3106414,"Maintain (Standard)",-0.0033588624755862,-0.102747603128182
3106418,"Maintain (Standard)",-0.00354864397785892,-0.126970481527792
3106422,"Protect (High Value, Negative Sensitivity)",-0.00400049307604566,-0.386807675522855
3106426,"Maintain (Standard)",-0.00340057269239752,-0.0690996371095176
3106430,"Maintain (Standard)",-0.00317197337685593,-0.0967134682603373
3106434,"Maintain (Standard)",-0.00354064863062487,-0.0177032431531243
3106442,"Maintain (Standard)",-0.00346553483999834,-0.132522052281537
3106446,"Maintain (Standard)",-0.00354838771329197,-0.0604290427573622
3106454,"Maintain (Standard)",-0.00186192536447199,-0.078051911278666
3106458,"Maintain (Standard)",-0.00340426480099798,-0.135830165559819
3106470,"Maintain (Standard)",-0.00350499846183838,-0.122639896179725
3106478,"Maintain (Standard)",-0.00335155644746077,-0.117136897838754
3106482,"Protect (High Value, Negative Sensitivity)",-0.00181747761446177,-0.144525819902
3106486,"Protect (High Value, Negative Sensitivity)",-0.00462408908176937,-0.552439922598986
3106498,"Protect (High Value, Negative Sensitivity)",-0.00165204961026991,-0.124035884739065
3106514,"Maintain (Standard)",-0.00178701724709845,-0.0752334261028449
3106518,"Protect (High Value, Negative Sensitivity)",-0.00473235460975535,-0.428514709913347
3106526,"Protect (High Value, Negative Sensitivity)",-0.00495465055476546,-0.560420524249521
3106534,"Protect (High Value, Negative Sensitivity)",-0.00319383800720238,-0.3487671103865
3106538,"Maintain (Standard)",-0.00337823881355159,-0.1227989808726
3106542,"Protect (High Value, Negative Sensitivity)",-0.00478117062855288,-0.568433376028652
3106550,"Maintain (Standard)",-0.00335222467332913,-0.120646565993115
3106554,"Protect (High Value, Negative Sensitivity)",-0.00182703943971618,-0.133794098170416
3106566,"Maintain (Standard)",-0.00175328806276281,-0.087839731944417
3106570,"Protect (High Value, Negative Sensitivity)",-0.00402160854321312,-0.342439967454597
3106574,"Maintain (Standard)",-0.00361538537173628,-0.143386183843061
3106582,"Maintain (Standard)",-0.00347899312806654,-0.0460966589468817
3106586,"Maintain (Standard)",-0.00333182895267847,-0.0768986122278191
3106594,"Maintain (Standard)",-0.00179428087417272,-0.0808323533814808
3106602,"Maintain (Standard)",-0.00347024407889129,-0.120556279300684
3106622,"Maintain (Standard)",-0.00257865691920711,-0.0981952554834068
3106642,"Maintain (Standard)",-0.00155766025449391,-0.0629138976790092
3106674,"Maintain (Standard)",-0.0033725349382791,-0.127313193920036
3106690,"Maintain (Standard)",-0.00270414247619261,-0.0893719088381656
3106694,"Maintain (Standard)",-0.0030049247464739,-0.108447734100243
3106698,"Maintain (Standard)",-0.00169576933091198,-0.0720701965637591
3106702,"Protect (High Value, Negative Sensitivity)",-0.00191289186421623,-0.148019572453052
3106710,"Maintain (Standard)",-0.00324629073757426,-0.0450909783449065
3106722,"Protect (High Value, Negative Sensitivity)",-0.00459984966545385,-0.402900832197103
3106738,"Maintain (Standard)",-0.00326366234136105,-0.0992153351773759
3106742,"Maintain (Standard)",-0.00344793772950297,-0.107575657160493
3106746,"Maintain (Standard)",-0.00174944676913852,-0.0879097001492106
3106770,"Protect (High Value, Negative Sensitivity)",-0.00512243660249478,-0.96240338887672
3106778,"Maintain (Standard)",-0.00345173759450895,-0.106348035286821
3106786,"Maintain (Standard)",-0.00343930748572557,-0.118793680556961
3106802,"Maintain (Standard)",-0.00337149951946991,-0.131555911249716
3106806,"Maintain (Standard)",-0.00338197848371485,-0.124997924758101
