"Churn_flag","CustomerCareCalls","DroppedBlockedCalls","MonthlyRevenue","MonthlyMinutes","OverageMinutes","PercChangeMinutes","PercChangeRevenues","MonthsInService","CreditRating_num"
0,0,2.3,29.54,448,46,-146,-18.5,28,2
1,0,4,26.99,38,0,-38,0,26,2
0,0,8.7,42.91,273,34,469,30.1,22,2
0,6.3,10,116.18,1640,148,135,-16.7,26,5
1,0,8.4,78.38,173,0,20,34.5,22,3
0,0.7,3.7,32.49,206,0,39,0,26,2
0,0,0.3,29.64,45,23,94,25.1,24,2
0,0,5.3,47.5,17,0,-12,0,26,2
1,1,13.6,31.75,307,5,-35,-1.8,24,2
0,2.7,17,96.44,1563,37,614,46.5,28,3
1,0,0,10,0,0,0,0,26,2
0,2.7,10.3,91.49,808,76,-133,-24.7,22,5
0,0,17.6,87.66,691,172,199,-5.8,22,1
1,0,3.7,57.58,347,37,141,-14.3,26,5
0,9,44.7,42.71,1133,8,-30,-1.7,26,1
1,0.3,5.3,58.24,267,0,61,0,24,2
0,0,5.7,43.34,236,8,-145,-9.1,24,2
0,1.3,3.4,39.81,286,11,58,11.2,22,2
1,0,15.6,32.78,38,0,-28,-0.3,22,3
0,0,2.7,77.66,297,136,-132,-47.7,28,2
1,1.7,7,82.63,959,15,70,-0.9,22,2
0,0,0,30.26,11,0,5,-0.3,22,2
0,0,69,65.34,666,220,300,24.2,22,2
1,0,11.3,89.6,853,75,-194,-35.6,22,2
0,0,0.3,30.26,6,0,-2,-0.3,22,4
0,0,7,51.32,267,0,NA,NA,26,2
0,5.3,18.7,132.43,653,248,43,4.4,28,3
0,2,10.3,129.28,1509,140,-1509,-205,24,3
0,8.3,5.3,28.5,328,0,-14,0,24,2
1,0,1,55.1,210,12,-210,61.7,24,3
0,0.3,7.3,51.44,641,50,-66,8.7,24,7
0,0,0.3,29.99,3,0,1,0,24,2
0,2.3,8,149.1,728,235,857,164.6,22,3
0,0,9.3,31.51,136,0,50,0.5,22,2
1,0.7,2,29.99,58,0,-44,0,24,2
0,0,65.6,99.1,3031,96,-16,-17.6,24,4
0,0,4,78.62,234,45,-88,-37.7,28,3
0,0.7,4,39.64,382,11,-122,-4.6,26,2
1,0,2.6,34.3,127,0,35,3.9,22,2
0,0,10.7,41.58,165,8,-165,-6.6,28,7
1,0,3.3,30.09,390,11,-86,4.9,28,4
0,0,6,148.57,562,240,350,173.5,26,2
0,0,1.4,29.29,118,0,16,-3.2,22,2
0,1.7,18.4,101.46,385,187,-85,-29.5,22,2
0,0,2.3,36.55,116,0,-10,-1.6,22,1
0,0,1.7,33.23,64,0,2,-0.2,28,6
0,3.7,3.7,49.01,220,0,-211,-49,22,5
1,0,9.3,35.13,421,0,-28,0,28,2
1,0,22.7,20.92,716,0,-134,-2.7,26,2
0,0,0,15.7,17,2,-2,-0.7,26,1
1,0,8,88.28,331,163,-6,-7.1,28,1
0,1.3,11.3,97.14,540,0,134,1.3,28,1
0,0,12.4,77.54,535,112,-93,-15.6,26,4
0,0,0.3,29.99,34,0,3,0,26,1
1,0,6,32.17,108,0,34,-0.2,28,3
0,0,0.3,29.99,10,0,0,0,24,2
0,0,6.7,12.18,140,0,-58,-2.2,28,2
0,0,18.3,60.74,414,0,8,2.5,24,2
0,1.7,7.3,40.37,261,3,-198,-1.4,24,1
0,0.7,3,30.23,64,0,-22,-0.3,22,3
0,5,2.7,31.23,316,3,-2,-1.2,22,2
0,0,0.3,28.18,63,8,-11,-3.2,22,1
1,0.7,4.7,25.22,252,3,-160,-25.2,22,3
0,0,8.4,90.62,1038,0,-482,-26.8,24,3
0,0,8,34.19,151,22,-34,-9.2,22,2
0,0,7.3,56.16,668,20,-88,-6.2,26,2
0,0,0,22.75,31,16,7,1.9,26,2
1,0,14.7,37.48,452,0,26,7.5,24,2
0,0,0,95,1400,74,-136,-19,22,1
0,7,6.3,58.56,675,14,-111,-8.6,26,3
0,5.3,9.3,104.45,945,92,-183,-31.8,22,5
0,5.3,7,43.14,838,7,-58,-3.1,28,5
0,0,0.7,20.28,58,1,-26,-0.3,24,2
1,0.3,13.4,55.33,428,0,161,-0.2,26,2
1,0,0.3,30.47,34,0,-13,-0.5,26,5
0,2,14.3,66.19,1212,54,147,6,28,4
0,0.3,0.3,38.98,187,0,-48,0.2,24,4
1,0,10.7,68.12,508,101,-137,-68.1,26,5
0,0,0,30.98,98,2,-23,-1,28,5
0,0,15,88.65,1416,0,-20,11.9,26,6
0,0,0.3,10,5,5,-2,-2,26,3
0,0,1,50.99,282,0,-53,-1,28,2
0,0,0.7,32.27,89,0,-89,-2.3,22,2
0,0,17.7,74.72,832,0,-550,-10.7,24,6
1,0,2,50.06,205,0,40,0.2,26,2
0,0,11.3,34.98,70,0,1,0,26,7
0,0.7,3.6,50.7,286,0,-192,-0.7,22,4
1,0,2,35.3,64,0,-33,-0.3,22,6
0,0,3.3,30.25,174,0,56,-0.2,26,2
0,0,1.7,35.48,169,0,-106,-0.5,28,2
0,1,13.7,51.41,860,0,-681,-18.8,28,3
1,0,1.3,33.31,162,10,30,0.9,24,2
1,0,8.3,130.97,757,252,207,58.2,24,2
0,2,1.7,50.44,387,0,-80,-0.4,22,5
1,0,12.3,35.83,360,0,20,-0.8,22,2
1,2,11.3,38.77,394,12,36,2.1,24,2
0,0,0,47.42,72,0,-72,-37.4,24,2
1,0,0,14.25,4,0,-2,0,28,1
0,0.3,6.6,60.64,418,0,107,-25.6,22,2
0,0.7,42.3,119.25,1737,184,790,94.6,22,4
0,0,0,45,0,0,0,0,24,2
0,0,6.3,75.44,580,78,-213,-22.5,22,3
1,0.7,0.7,29.99,159,0,-23,0,24,2
1,0.7,0.7,50,77,0,-77,0,24,1
0,1,1.7,45.74,205,0,0,0.2,26,1
0,0,0.3,29.04,12,0,16,2.9,24,2
0,0.3,17,79.84,688,0,307,9,24,3
1,0,9.4,58.2,263,0,65,-3,24,2
1,0,2.7,167.65,1204,136,-408,-91.7,22,3
0,0.3,1.6,54.52,286,0,-34,7.5,26,3
0,1,14,110.71,708,140,177,-3.1,22,3
1,0,8.7,50,403,0,-8,0,26,2
0,0,3.3,41.52,240,14,-7,-7.2,26,1
0,1.7,6.4,103.56,1008,94,389,57.4,22,5
1,1,12.6,35.88,442,0,82,0.1,22,2
0,0,5.7,34.28,315,11,19,1.7,22,2
0,4.3,27.4,126.5,1453,238,-198,-61.3,26,4
0,0,3,60.48,392,60,-193,-25.7,28,4
0,0,11.3,35.24,310,0,-7,0.7,24,2
0,0,7.4,53.69,902,0,116,2,26,2
0,0,28.6,30.91,139,18,1,-0.9,22,2
1,0.7,20.7,288.73,1703,767,401,68.7,22,2
0,0,0,29.99,5,0,-5,0,26,2
1,4.3,7.7,33.19,382,6,54,4.5,22,3
1,4,7,33.58,160,0,16,3.5,28,2
0,5.3,4,50,487,0,35,0,28,2
1,1.3,10.4,50.66,237,0,-49,0.2,22,6
0,0,8.3,81.04,871,81,174,36.5,24,3
0,1,3.7,75.8,71,0,-39,-21.8,26,3
0,0,24.3,45.91,208,46,14,0.9,24,4
0,1.7,3,36.38,439,18,-38,-6.4,24,2
1,0,14.6,108.88,1117,180,-66,-63.5,26,3
0,0,1,13.07,54,1,80,-1.8,24,3
0,1.3,3,61.84,249,72,-45,-16.7,24,1
0,0,1.7,63.08,196,94,-104,-32.7,26,2
1,0,0,16.99,28,0,-2,0,24,2
0,1,4.4,31.73,232,0,21,-0.7,28,2
1,3,3,37.1,586,3,138,-2.1,22,2
0,0,2,25.87,23,0,-23,-41.4,28,2
0,0,9.4,50.23,190,15,14,-1,24,2
0,0.7,0.7,50.45,264,0,-94,-0.4,22,6
0,2,6.3,35.48,371,0,64,-0.5,28,2
1,0,0.3,30.73,54,0,0,0.2,24,3
0,0,0.3,38.24,7,0,-7,0,24,1
0,1,5.6,30.39,580,10,-50,-30.4,28,5
0,0,0.3,30.51,16,0,6,0.5,22,2
0,0,49.3,137.47,982,356,-368,-93,24,2
1,0,11.3,36.22,101,0,-31,-0.9,22,2
0,0,5.3,41.09,271,16,194,16.3,26,2
1,0,3,64.78,372,33,-16,-9.6,24,4
0,0,3.6,64.23,520,0,-268,-31.8,24,2
0,0,9,31.12,331,0,112,-0.2,24,2
0,0,1.3,45,108,0,-37,0,28,2
1,0,16,103.53,1492,0,43,2,22,2
0,0,5.4,50.27,630,0,-35,-0.3,28,2
0,28,30.3,138,2540,224,58,27.2,26,5
0,0,9.7,123.71,971,91,-102,-94,28,5
0,0,4,47.5,368,0,-122,0,28,2
0,0,2,28.49,75,0,14,0,27,2
0,0,7.7,52.24,154,0,-61,2,22,2
1,0,3.7,38.05,343,23,13,-4.9,28,7
0,2.3,28,172.95,1405,238,-169,-43,22,4
0,5.7,45,182.06,2054,373,-370,-50.1,22,6
0,0,6.4,39.8,139,27,-53,-9.8,22,3
0,0.7,1.7,25.87,16,2,-14,-0.9,24,1
1,0,2.3,10.09,232,0,-66,-0.1,22,5
0,9.7,34.3,88.05,1292,117,-71,-35.7,22,2
0,0,1.4,19.36,60,52,58,21.8,24,1
0,0,1.6,31.39,18,0,-18,-1.4,22,2
0,0,11.3,71.36,603,39,73,19.1,26,1
1,0.3,3.4,8.09,208,29,30,-8.1,28,2
0,0,44.7,38.82,669,0,-163,1.1,28,4
0,0,0,8,3,3,-3,-3,28,2
1,0,1.3,59.99,63,0,-11,0,26,7
1,0,5.7,24.17,88,3,14,0.5,24,2
1,0,3,72,302,0,-129,4,22,2
0,0,1.4,20.17,41,0,2,-0.2,22,2
1,0,6,169.12,1366,370,-383,-93.7,22,4
0,0,2,42.09,278,11,-26,-3.8,26,3
0,0.3,4.3,68.15,453,94,38,13.4,26,2
0,0,5.3,69.22,422,0,16,0.2,26,2
0,8,58,48.69,704,32,-171,-51.4,26,6
0,3.3,12.4,59.74,345,32,94,-9.8,24,7
0,0,0,11.38,5,0,1,-11.4,22,1
0,0,6.4,73.05,600,74,-131,-15.3,24,3
0,0.7,9.6,61.29,684,18,-186,-6.8,28,5
1,5.7,16.3,60.53,769,13,-339,-3.3,24,3
0,0.3,1.6,50,293,0,69,0,26,2
0,0,3.6,52.41,235,35,95,32,27,4
0,0,5,20.99,52,20,84,11,22,1
0,2.7,15,67.28,767,31,49,-5.9,22,5
0,0,0.7,22.95,20,4,-8,-3,24,2
1,0,6,72.44,808,71,-78,-16.5,22,2
0,0,0,5,0,0,0,0,24,2
0,1.7,4,45.7,203,29,-203,-78.1,22,7
1,0.3,6,40.24,231,0,-69,-0.2,24,2
0,0.3,2,35.24,260,0,-74,-0.2,24,2
0,0,6.6,58.75,207,81,-92,-28.8,24,2
0,5.3,2,30.77,267,0,120,-5.5,24,2
0,11.3,10,69.26,834,100,-64,-14.7,22,5
0,12.3,13,93.84,507,115,40,-7.4,26,7
0,0,0,16.99,0,0,0,0,24,2
0,0,2,30.07,56,25,-20,-10.1,22,2
0,0,3.7,29.99,103,0,-26,0,24,3
0,0,0.7,41.01,113,65,-68,-16.4,22,1
0,3.7,7,119.58,675,250,0,-6.7,22,2
1,0,9.3,39.88,304,7,-169,-4.9,26,6
1,0,3,71.48,304,0,-177,-1.5,28,2
1,0.7,14.7,63.3,632,5,0,-1,26,2
0,15.7,9.3,91.69,957,56,-378,-25.1,24,5
0,0,1.3,37.05,110,20,-78,-6.1,24,3
0,2.3,7.3,57.87,900,16,286,1.7,22,5
0,0.7,5.3,41.7,502,22,-140,-6.7,22,2
0,7.3,3.7,39.77,484,0,-97,-1.5,28,5
1,0.7,8,39.87,413,6,-376,-39.9,24,2
1,0,0,50.44,0,0,0,-0.4,22,3
0,0.3,5,31.25,207,0,-67,-1.3,22,4
1,0,3.3,50.77,464,0,66,-0.8,22,2
0,10,119.6,84.68,1404,136,98,-25.7,24,7
1,0.3,2.7,32.53,74,56,2,0.8,22,1
0,0,0,67.1,467,72,560,97.3,28,2
0,1.7,4.4,32.98,296,6,88,-1,28,2
0,0,2.6,51.19,335,2,-150,-1.2,24,1
0,0,11.3,107.64,679,228,-187,-28.5,24,2
0,0.7,18.3,169.14,968,280,-222,-29.5,24,2
1,4.7,13.4,91.52,597,118,-218,-56.4,28,2
0,0,22.3,44.2,298,40,180,41.1,21,2
1,0,3.4,43.66,150,30,71,20.1,21,3
1,0,9.7,90.61,851,117,217,36.3,28,1
0,2.3,5.3,66.53,444,100,274,82.4,21,2
1,3.3,8,74.24,976,44,-260,-13.3,21,5
0,0,1,33.52,114,0,-29,-0.3,21,3
0,0.3,2,59.69,485,105,483,3.9,26,3
0,0,1.6,31.73,96,0,26,3.1,21,1
1,0,0.7,53.27,66,0,0,0.1,28,2
0,4.3,37.7,37.3,440,0,242,-2.3,21,5
0,0,5,36.17,96,9,-54,-5.2,21,3
0,1,3.7,52.24,374,0,10,-0.2,28,2
0,9,40,58.93,1300,17,390,0.1,21,2
0,0,6,45.69,246,27,-109,-10.7,26,3
0,0.3,4.3,51.5,359,0,58,-1.5,24,2
1,0,0,92.12,706,92,526,83.5,21,6
0,0.3,5,30.26,39,0,-26,-0.3,21,2
0,6.7,19.3,152.95,1282,129,368,99.6,26,4
0,0,5.7,53.77,200,33,-16,-6.3,28,2
0,0,12.3,44.25,216,0,-27,-1.8,26,2
0,15.3,0.3,43.99,183,0,-32,0,28,2
0,0,3.6,43.5,215,0,-110,-1,24,2
1,0.3,1,43.48,81,26,82,34.4,21,2
1,31,40.7,73.47,1535,112,-271,-3.5,28,2
0,0,8.7,42.96,395,0,-119,-3,28,2
0,1,9,73.67,932,66,-156,-20.4,21,5
0,0,2.7,40.75,155,31,-79,-10.8,28,6
0,0,2.7,35.68,94,16,92,17.1,24,2
0,1.7,10.3,113.94,774,154,382,88.2,28,4
0,0,2,61.81,175,0,22,-1.8,24,2
0,5,5.3,47.41,260,0,120,-7.7,23,2
1,0.7,21.3,128.86,1140,218,297,68.6,23,7
0,0.3,1,50.85,216,0,32,0.8,23,2
1,0,8.6,35.3,220,0,6,-0.3,21,7
0,0,3,40.45,177,28,-91,-10.5,21,2
0,0,0.3,42.49,65,0,-31,0,27,2
1,0,0,14.25,3,0,2,0,25,1
1,3,9,50.12,329,5,78,-11.5,21,2
0,0,0.6,22.71,35,15,-24,-5.7,23,2
0,0,4,52.52,311,6,-49,-2.5,25,3
0,0.7,4.7,36.02,207,12,-78,-6,23,2
1,0,0,30.25,40,1,-16,-0.3,25,2
0,10.7,7.7,50.49,346,8,-70,-9.9,23,2
0,0,1,56.04,365,59,94,3.2,27,4
0,1.7,4.7,32.88,272,0,-99,-0.4,21,2
0,0,1,33.24,166,0,7,0,23,2
1,7.3,45.7,36.78,991,17,-991,-31.8,27,7
0,0.3,6.6,86.7,980,108,280,78.3,27,2
1,2,9.6,30.5,287,0,2,-0.5,27,2
1,0,16,87.48,1074,92,185,50.2,25,2
0,0,0,42.91,488,25,58,-7.2,21,2
0,0,4.3,38.73,696,0,-449,-0.5,21,2
0,2.3,2.7,50.31,113,0,-1,-0.3,27,5
0,0,0,20.38,15,1,3,-0.4,27,2
1,5,14.7,139,1323,114,-221,-34.1,27,1
1,9.3,159,69.91,784,31,-22,-3.9,21,6
0,0.7,0.3,27.77,64,0,106,5.2,25,3
0,0.7,4,62.44,453,25,206,20.8,21,3
0,0,0.3,48.72,240,54,-24,-15.6,27,2
0,0,0,19.17,18,2,-9,-3,27,1
0,0,1.3,40.27,192,0,48,3.9,27,2
1,0,31.6,23.73,410,0,-292,-10.6,27,6
1,0,3.7,29.99,21,0,-17,0,27,1
1,0,6.3,26.24,212,0,-150,-26.2,25,4
0,1.7,29.3,170.02,1410,200,-230,-80,23,2
0,0,12,30.34,242,0,14,-0.3,21,1
0,0.7,4,71.64,474,93,108,29.3,21,2
0,0,8.3,97.33,784,160,64,20.4,21,2
0,2,6.3,50.94,378,0,135,1,21,2
0,1.7,3.7,39.02,185,0,-35,-0.8,23,4
1,1,31,65.89,1369,53,-392,-15.9,27,5
0,0,20,28.09,261,0,-71,0.5,23,2
0,1.3,59.7,309.38,3177,520,456,-138.4,23,3
0,5,5.4,30.79,290,2,-78,-0.8,23,7
1,0,0,44.99,26,0,-26,0,27,2
0,3.7,36,155.47,2156,0,-285,-1.2,27,5
0,0,31,65.85,1246,33,-144,-12.6,23,3
0,3.7,17.3,50.92,984,37,-182,-5.9,21,7
1,0,26,37.98,111,0,-111,0,23,7
0,0,6.7,83.41,266,0,-116,-5.4,23,3
0,0,6.7,41.64,422,19,130,8.8,25,2
1,0,3.7,31.33,72,0,-24,0,27,1
0,0,3,34.98,34,0,17,0,25,2
0,0,18,34.79,507,63,-147,-21.4,25,2
0,11.3,4.7,94.38,835,39,246,-6.1,27,5
0,11.3,15.7,30.58,650,0,367,0.4,23,2
0,0,1.7,48.46,240,35,-102,-13.5,27,2
0,2,2,40.55,291,3,155,6.9,21,3
0,0,0,80.39,984,0,199,-1.2,27,2
0,0,7,96.53,842,101,317,77.9,23,2
0,0,0.7,33.76,71,0,0,-0.5,21,1
0,0,8.3,33.81,97,6,-59,2,25,3
1,0,6,75.67,665,0,-35,-0.7,21,3
0,1.3,21,124.07,1698,0,-114,-0.1,21,3
0,0,0,33.61,20,0,NA,NA,21,2
1,0,1.4,34.01,110,0,11,-0.9,21,1
0,10.7,146.6,224.92,3875,796,-3875,-384.9,21,3
0,0,1.3,29.99,66,0,42,0,23,3
0,0,0.7,34.99,70,0,-40,0,27,2
1,1,17,151.75,1015,333,-36,-11.2,23,2
1,0,0,35.42,107,13,48,6.8,25,2
1,0,0.3,54.99,218,0,-190,60,25,4
0,0,0,29.99,2,0,-2,0,25,3
0,0,11,30.49,309,0,28,-0.2,27,3
0,0,3,50.81,234,0,-138,-0.8,27,6
0,0,6,36.97,285,0,36,6,25,3
0,0,10.6,56.67,346,0,89,7.2,25,2
1,0.3,7.6,67.52,621,54,98,25.4,21,3
0,0,4.7,51.14,524,0,120,1,27,2
1,0,4.7,10.25,83,0,-24,-0.2,23,1
0,1.3,3.3,45,252,0,39,0,23,2
0,3.7,8,43.34,362,0,29,4.4,23,2
0,0,7.6,40.48,110,0,-16,0.5,27,1
1,2,8.3,8.75,154,0,-154,-8.7,27,3
1,0.3,8,40.57,273,0,-67,-0.6,18,2
0,5.3,16.3,94.55,1609,0,20,14.9,21,5
1,0.3,2.7,53.51,189,65,-16,-9.2,21,2
0,0,8,34.8,177,0,-33,-37.8,21,4
1,2.7,11.3,215.46,2856,0,-240,0.5,27,5
0,3,4.7,42.69,551,18,-81,-9.5,23,4
0,0.7,4,96.72,533,20,-55,-6.5,21,2
0,0.3,21,35.95,607,6,299,5.7,25,2
0,0.7,6.3,64.69,242,0,5,-11.3,23,2
0,0,0.3,30.27,2,0,-2,-0.3,21,7
0,0,0.7,23.12,389,52,318,38.4,23,3
0,0,1.3,33.73,90,46,11,2.3,25,1
0,0,6,52.07,350,0,78,-1.1,25,3
0,0,7.6,57.04,392,41,-110,-18.8,25,2
0,0,2,35.72,129,0,-11,1.2,25,3
0,0,8,56.67,447,53,-9,-12.2,23,2
1,1.3,3.4,35.19,82,0,20,0.6,27,7
1,0,11,53.12,436,2,-53,0.1,27,4
0,0,43.6,76.72,1040,0,-78,-0.7,25,2
0,1.7,11.4,89.58,1056,129,494,36.4,23,4
0,0,2.3,60.24,147,0,27,-0.2,27,3
1,0,8,41.32,236,0,-148,-3.3,23,3
0,0,0.6,30.36,24,0,-10,-0.4,21,5
1,2.7,7.7,17.81,200,0,-200,-17.8,25,4
0,0,0.7,10,125,0,-31,0,23,2
0,0,2,52.3,216,0,78,-2.3,25,1
0,0,0,19.52,34,2,-13,-2.2,21,2
0,0.7,1.3,23.19,68,0,-68,-23.2,23,6
0,1.3,9.3,31.49,152,4,26,-1.5,27,1
0,0,0,6.21,2,0,-2,-1.2,23,2
0,0,8.7,43.14,250,2,-40,1.7,23,2
1,0,0,5,0,0,0,0,27,3
0,0,5,21.41,134,24,-110,-8.2,21,2
0,0,0,61.98,542,0,238,-1,25,2
0,0,2.4,46.3,78,0,-42,-0.8,27,3
0,2.7,7,62.26,241,0,-38,0.4,21,3
0,14.7,9.6,54.53,1193,1,677,0.6,27,6
0,1.3,8.6,85.7,554,0,110,1.9,27,2
0,0.7,5,29.25,47,34,-46,-15.6,23,3
0,2.3,20,94.09,1241,0,-80,-0.5,27,2
0,0,8.3,35.33,416,4,-46,-2.8,21,3
0,0,0,11.85,8,6,-5,-1.4,27,6
1,0,21,137.64,1212,243,404,90.6,25,3
0,0,3.3,30.26,88,0,-8,-0.3,21,2
1,0,1.7,32.97,159,81,15,3,21,6
0,1.7,12,39.34,869,32,3,-3,23,3
0,0,2,49.7,122,0,63,-0.2,21,4
0,0,10,45.93,356,20,-202,-6.1,23,2
0,2.3,7.4,90.82,598,171,671,-18.3,27,2
1,0,6,48.3,522,34,92,2.7,23,1
0,1,2.7,51.14,412,0,129,0.4,23,4
1,0,0,49.2,376,46,-206,-17.3,21,2
1,2.3,4.3,38.24,519,0,609,0,23,2
0,0,0,12.99,2,0,0,0,27,5
0,0,0,17.25,4,0,-2,-0.3,27,2
1,0,5,33.61,263,0,33,-3.6,23,3
1,0,3.6,35.98,184,15,-124,-5,25,2
0,0,2,44.46,344,1,56,0,27,2
0,0,5,39.88,136,18,-49,-4.9,23,2
1,4.3,25.3,117.53,2054,120,297,45.1,21,5
0,0,3,30.75,139,14,-58,0.7,21,1
0,0,2.7,45,74,0,-66,0,23,3
0,3,4.6,73.23,1005,76,-95,-22.6,25,3
0,3.3,3,29.02,259,22,-45,-28.8,23,2
1,0,0.7,34.46,54,0,-5,-3.7,21,4
0,0,4.6,62.45,400,78,97,16.9,23,2
0,0,0,10,0,0,0,0,23,2
0,3,9,104.09,531,124,208,83.4,21,3
0,0.7,11,75.53,820,44,659,65.8,23,7
0,1,6,40.01,265,0,216,5.9,21,5
0,4,5.3,65.29,669,78,139,22,23,2
0,6,57.7,91.57,1378,14,-31,-9.1,25,4
0,0,3,36.6,111,0,10,0.4,23,1
0,2.3,6,76.13,736,2,79,-13.3,21,3
1,0,8,77.38,628,147,-322,-58.9,23,6
0,0.3,15,149.26,1082,154,112,21.3,25,2
1,1.3,6,50.73,636,0,417,-0.7,27,3
1,0,0,57.95,528,14,-140,-8,21,2
0,4,20.7,131.36,2026,266,-428,-22.6,21,3
1,0.3,2,30.26,95,0,23,-0.3,21,2
0,0.3,2,37.96,245,11,0,-2.7,21,2
0,2.3,2,49.91,238,0,-54,0,23,2
1,3.3,8,33.99,311,2,-12,-0.6,23,2
1,0,0,79.97,908,0,NA,NA,27,2
0,0,4,31.05,71,0,-8,0.2,23,2
0,0,0,15.2,8,0,1,-0.2,23,1
0,0.7,1.7,75.57,616,0,227,-0.6,25,5
0,0,0.3,20.81,14,2,-6,-0.8,25,6
0,0,0,29.85,685,36,-133,-19.5,10,1
0,5.7,10.7,39.99,775,0,183,0,27,5
0,0.3,2.3,39.22,154,24,-72,-14.7,25,2
0,0,10.6,61.44,363,23,-295,-11.5,21,1
0,2.3,95,167.14,2357,27,611,7,21,5
0,0,0.3,30.24,101,0,-8,-0.2,23,1
0,7,14.3,50.69,256,0,-68,-0.7,25,4
1,0,0,16.99,6,0,14,0,27,1
0,4.7,4.3,104.42,312,70,-70,-63.2,21,5
0,0,6.6,45.13,371,0,-52,0.5,21,5
0,0,0,85.52,850,0,112,4.7,25,1
0,9.3,7,84.34,800,189,-800,-84.3,23,4
0,4.7,7,156.08,1187,252,-580,-42.1,21,3
0,3.3,19,59.55,570,0,208,3.8,21,3
0,0,1.3,60.63,180,1,-4,-0.6,27,2
1,1.3,8,60.53,746,0,194,-0.5,21,2
0,30,75,66.38,1811,0,-241,-4.7,25,4
0,0.7,14,49.16,417,40,12,-14.2,25,3
0,0,0,37.98,66,0,-38,0,25,3
0,0,11,185,582,0,64,-9.6,21,1
1,0,13,43.63,170,43,4,-1.8,23,3
0,2.3,32,91.53,561,58,-245,-20.5,25,2
0,0,0.6,28.24,42,0,19,0,25,6
0,0,2.4,49.73,73,0,77,2.7,23,2
1,1.7,3,77.7,321,3,50,-2.7,23,2
1,0,0,45.73,476,17,43,9.2,25,2
0,0,4.3,52.95,278,0,-56,2,21,2
0,0.3,5.4,39.23,241,0,-100,-0.2,25,5
1,0.3,16,58.15,569,10,-569,-59.5,21,6
0,3,18,50.48,736,0,-62,0.5,23,2
0,0,1,78.67,690,0,-103,-0.4,27,1
0,0,0.7,54.72,367,0,126,-0.5,21,4
1,0,10.7,65.62,565,0,-33,-0.4,25,2
0,0.7,23,54.51,857,10,-27,-4.4,21,3
0,2,1,35.99,175,0,-12,0,21,5
0,0,6.7,83.3,721,0,439,-1.1,23,6
0,3,3.3,41.55,551,0,238,0.4,27,2
1,2,13.6,121.22,1848,120,988,95.5,23,6
0,0,2.7,57.27,332,42,-13,-5,27,1
1,0,17.3,119.36,346,223,77,16.9,27,7
0,0,4,47.44,323,39,-103,-11.7,25,1
1,5.7,24.3,45.57,209,44,-90,-15.6,21,3
0,8.7,47,133.48,2112,127,711,74.7,25,5
0,3.3,2.3,62.82,459,86,347,44.6,27,3
0,0.3,35.3,86.02,1392,0,-158,-3.4,23,3
0,0,3,50.38,297,0,51,1.2,25,5
0,0,0,35.08,29,0,-29,-0.1,23,3
0,4.7,11.3,50.63,1126,28,181,-10.6,25,2
0,1.3,15,90.91,702,98,388,90.3,25,2
0,0,0,45,8,0,-6,0,23,1
1,0,1.3,58.73,135,0,-65,-0.5,21,5
1,3.7,38,158.44,1860,168,172,79.5,21,4
1,5,14.3,81.03,595,94,-20,-6.6,21,5
0,0,4,54.03,174,49,63,13.2,25,1
0,1.3,4,57.04,290,9,8,2,23,2
0,3,12.6,55.19,600,0,-27,-1.9,21,3
0,2.3,21.7,25.34,24,0,-14,-16,21,4
1,2.7,2.4,22.41,90,0,-42,-2.4,25,2
1,0,9,53.58,374,0,149,0.4,21,4
0,13.7,12.7,42.55,338,20,19,-7.6,23,4
0,0,4.3,24.36,322,10,454,17.6,27,3
1,0.3,7.3,117.42,758,141,950,236.9,27,4
0,32,30.3,152.41,2805,160,-1097,-39.2,23,5
0,0,5.3,86.64,499,0,143,-1.6,23,2
0,2.3,9.7,130.01,1362,192,-188,19.4,25,4
1,10.3,32.3,108.39,1321,54,341,-9.7,25,5
0,0.7,10.3,41.13,214,0,27,4.4,21,3
0,0,7.3,121.85,643,262,125,1.9,23,1
0,2,1.3,35.09,313,0,-32,0.3,23,2
0,0,7.6,69.19,336,0,44,-9.2,21,2
0,4.7,27.7,162.72,1146,178,618,209.6,21,3
0,0,4.3,50.25,233,0,-35,-0.2,25,1
0,1.3,18.7,82.98,864,0,-62,4,25,6
1,0,5.7,50.02,649,21,100,2.9,21,1
1,1,15.6,185.15,993,310,741,261.1,23,7
0,0.3,5.6,91.39,1100,37,-220,-34.6,25,2
0,0,2,63.45,429,76,357,24.9,25,5
0,2,23,133.2,2180,276,192,28.1,25,2
0,2.7,14.6,89.38,1105,132,-603,-55.1,21,2
1,0,9.3,67.11,222,16,109,2.3,21,2
0,0.3,7,54.94,653,56,-153,-19.3,23,4
0,4.3,5.3,54.22,459,2,-204,-1,25,2
1,0,1.7,35.3,144,12,38,11.7,27,2
0,0,5.3,82.62,292,121,-62,-32.6,27,4
0,0,12.3,34.84,129,4,58,3.7,21,2
0,6,14.4,91.18,2309,0,-387,4.7,27,2
0,0,13.4,68.41,1037,49,151,41.2,23,2
0,0,11,9.75,617,0,-43,-0.2,27,1
1,1,11,92.3,692,173,236,67.1,21,2
0,0,0.6,59.99,58,0,9,0,25,2
0,0,2.6,45.43,183,43,-31,-9.7,23,1
0,1,17.4,101.23,1057,60,-115,-23.7,23,2
1,0,1,30,20,0,-20,0,25,2
0,3.3,45,97.39,888,86,-171,-32.2,27,3
