"DroppedBlockedCalls","CustomerCareCalls","OverageMinutes","MonthlyRevenue","MonthlyMinutes","PercChangeMinutes","PercChangeRevenues","MonthsInService","CreditRating_num","Churn_flag"
4,0,60,53.55,194,48,8.7,33,3,1
14,0.3,64,55.14,327,-194,-25.1,35,3,1
0.3,0,0,47.8,64,16,-31.4,35,1,0
0,0,72,58.09,1326,-300,-24.6,35,1,0
2,0,4,11.5,220,-55,-1.5,35,1,0
0,0,0,31.46,33,91,3.9,35,1,0
3.7,0,20,40.18,136,12,-10.2,37,3,0
5.7,0,0,41.1,184,-69,-1.1,37,1,0
20.7,0,158,69.11,750,38,-12.6,37,1,1
35.3,16.3,93,88.38,1174,352,92,33,2,1
7.3,0.7,0,70.14,603,-19,-8.4,37,3,0
9,8,0,32.04,302,58,-1.1,35,4,0
11.7,0.3,101,68.11,588,-127,-37.1,35,5,1
5.7,0.3,0,35.8,262,11,-0.8,31,6,0
41,6.7,22,44.57,1423,138,9.4,33,4,0
0,0,0,12.74,2,-2,4.2,37,1,0
4.7,0,0,30.27,116,28,-0.3,31,1,0
2.3,0,0,30.51,96,-64,-0.5,31,1,1
0.7,0,0,32.85,130,-36,-2.4,31,1,0
18,7.7,19,40.55,382,42,-1.2,35,1,0
2,0,0,34.99,60,-22,0,37,1,0
2.7,0,0,56,239,-36,-10.8,31,3,0
17,10.3,54,71.33,1012,-280,21.1,31,1,0
4,0,18,18.88,212,16,13.2,35,4,0
1.3,0,4,40.58,60,-29,-2.3,31,1,0
0,0,1,17.58,14,-6,-0.6,31,3,0
5.7,5.7,1,30.36,276,20,0.8,37,1,0
16,0.3,0,45,226,-35,0,35,1,1
20.3,0.3,0,104.14,1176,31,0.2,31,1,0
1.7,0,22,38.05,192,-14,-8.1,35,1,0
2.7,0,0,32.23,118,-4,-1.4,37,1,1
8.7,0.3,0,51.24,736,-148,-1.2,37,1,0
6.7,0.3,141,68.25,488,191,8.7,31,3,0
4.7,0.3,0,35.3,266,-95,-0.3,31,1,0
1.7,3.3,0,33.24,134,50,0,37,3,0
25.3,0.3,632,208.25,1272,409,87.8,35,1,1
8.7,0,8,39.56,376,80,8.1,33,1,0
23,7.3,29,59.02,631,-11,1.6,33,7,0
0.7,0,24,42.11,292,34,-3.8,37,1,0
0,0,8,19.86,15,-10,-2.9,35,1,0
7.7,4,697,323.32,1780,35,-31.8,35,3,0
7.7,0.7,0,60.54,223,41,8.6,33,1,1
6.3,3,0,35.8,296,114,-2.3,33,3,0
0.3,0,0,30.98,132,-37,0,35,3,0
3.7,0,42,61.79,347,-39,-13.7,37,4,0
1.3,0,6,27.21,138,84,6.7,33,1,0
13.7,0.7,0,53.73,573,408,0.5,33,3,0
0,0,2,18.15,11,-11,-1.2,31,1,1
4,0,0,30,150,28,0,35,5,0
2,8,0,30,250,18,0,35,1,0
34.7,14,2,36.01,1194,-166,-1,31,1,0
5.7,0,2,30.84,326,-52,-0.8,31,1,0
37.3,0.3,26,122.84,1234,-64,14.8,35,3,0
2.3,0,0,53.75,696,-276,-0.6,33,5,0
1.3,0,0,50.77,160,26,0.2,35,1,1
9,0.3,0,40.78,555,-120,6.1,31,1,0
5.7,2.7,24,51.25,786,-74,-9.3,37,4,0
1,1,0,54.21,186,-34,1.7,35,5,0
8.7,7.7,36,26.76,310,-16,-14.6,37,1,1
42.7,0,260,225.22,2121,-218,-49.3,37,1,1
2,0,0,32.49,90,-55,0,37,1,0
6.3,0.3,0,88.06,1308,226,-3.1,37,1,0
4,0,8,32.99,371,-13,-2.3,33,1,0
18.3,10.7,0,49.99,1044,-13,0,37,1,0
21.3,0,5,41.48,205,133,7.5,33,4,1
2,0,0,47.75,228,32,0.7,35,1,0
21,2.7,154,121.48,1107,-67,-35.5,31,1,1
4.3,0.7,58,53.98,305,6,-2,37,1,0
1.3,0,0,30.45,54,34,0.3,31,3,0
6.7,4.3,6,32.98,388,17,-1.8,37,3,0
5.7,0,0,30.5,108,38,-0.5,35,1,1
4.7,0,1,29.66,122,71,1.9,37,3,0
8.3,0.3,0,36.73,138,-44,1.2,33,3,0
5,3,5,39.9,308,-17,5.3,37,1,0
19.7,4.3,48,68.12,1604,148,1,33,3,1
60.3,2.3,221,131.84,2156,-90,-41.7,33,5,0
3,0,21,36.55,392,184,16.1,35,1,1
5.3,0.7,34,45.86,285,-175,-15.9,31,3,1
4.3,0.7,0,51.69,682,91,0.2,35,1,0
1.3,0.7,0,29.41,94,46,1,33,1,0
8.7,1,158,94.07,644,328,61.7,37,7,0
17.3,0,24,48.19,520,134,24.5,35,1,0
2,0,0,30.27,51,3,-0.3,31,1,1
0,0,0,19.99,9,6,0,37,1,0
1,0,0,31.08,84,0,-1.1,35,1,1
1,0,12,34.46,177,51,12.3,31,1,1
1.7,0,0,26.23,111,-37,-1.2,33,1,1
4,0,6,52.82,392,-44,5.9,37,1,1
3.3,0,0,35.92,145,-68,0.1,37,1,0
2.3,0,0,32.51,154,-54,1,31,3,1
0,0,0,17.47,4,-3,-0.5,35,1,0
6.7,0,0,90.89,446,-44,-5,31,4,0
1.3,0,0,16.99,10,-3,0,33,1,0
53,4,0,35.99,622,16,0,37,1,0
4,0,0,39.71,79,10,-1.7,33,1,0
3.3,0,3,33.91,202,-62,-1.4,37,1,0
0.3,0.7,8,17.95,21,15,7.2,33,1,0
26.3,0,0,33.51,374,76,-0.3,35,3,0
0,0,0,12.98,4,11,2.6,31,1,1
0.7,0,1,16.88,18,-14,-0.7,37,1,1
0.3,0,0,30.47,92,6,1.4,35,1,0
2,0.3,4,61.98,90,88,-1.6,35,1,0
2.7,1.3,0,35.8,420,50,-0.8,31,5,0
0.3,0,19,23.95,28,-28,-7,33,1,0
0.3,0,0,16.99,2,2,0,33,1,0
5,0,0,14.99,444,-4,-1,37,1,0
0,0,0,32.8,0,0,-20,35,3,1
10.3,14,1,99.77,710,508,-47.4,31,4,0
2,0,0,35.26,88,-58,-5.3,35,1,0
2.7,0,0,56.68,208,-36,-0.4,31,1,0
0,0,0,30,1,-1,0,37,1,1
4.7,0,18,37.65,210,56,11.8,31,1,0
11.3,0.3,0,25.52,156,15,-0.5,31,3,1
12.3,6,72,79.65,842,460,63.6,31,1,0
2,0,1,45.22,62,-26,-44.3,33,1,1
1,0,18,68.15,391,-113,-11.2,35,1,0
4,0.7,0,51.29,407,30,0.7,31,4,0
12.7,0,290,116.27,539,352,83.5,33,1,1
10.3,5.3,30,62.14,890,16,-11.2,31,1,0
4,0,0,33.85,169,65,5.1,31,1,1
5,0,0,29.77,188,-146,-34.6,35,1,0
6.3,0.3,52,103.84,555,-136,-20.2,33,1,0
0.3,0,0,17.03,11,3,0,33,1,0
2.7,0,6,33.03,295,350,-0.5,31,3,1
0,0,0,16.99,0,0,0,35,3,1
3,0,162,106.72,765,-59,19.1,37,3,0
1,0,0,32.49,61,42,0,33,1,1
5.3,0,18,58.17,798,-141,-8.2,31,4,0
7,18.7,30,44.73,670,486,-4.7,37,5,0
3,0,0,34.48,63,21,11.8,31,1,1
25.3,0,21,111.75,1476,-134,-13.9,37,5,0
5.7,1.3,0,61.16,559,-211,0.2,33,1,0
1,0.7,0,62.98,143,-117,0,37,1,1
1.7,0,11,35.52,242,33,6.5,37,1,1
4.7,0,8,32.31,191,-59,-3.8,37,1,0
8.7,1.3,0,24.99,305,80,0,35,1,0
0,0,0,27.58,32,-32,-7.3,35,1,1
31.7,0.3,575,239.74,2308,613,144.2,31,1,0
4.3,0,86,103.53,532,-178,-21.6,37,1,0
9.7,3,0,62.17,839,138,-3.5,37,1,0
4,3,125,131.4,581,-19,-46.4,35,3,0
12.7,0,0,75.3,484,-66,-1.1,33,4,1
0,0,0,19.99,1,1,0,37,1,0
0,0,4,21.96,29,11,1.7,37,4,0
2,0,0,34.73,106,-53,-1.5,37,1,1
1.7,1,7,15.01,45,-11,0,33,1,0
5,0.7,0,52.39,262,23,-3.4,33,1,0
42,9.7,26,74.69,1006,-82,-10.2,37,7,0
1.7,0,15,36.1,125,-104,-6.1,33,1,1
0,0,0,10,2,-2,0,33,1,1
13.3,1.3,79,74.11,740,-242,-23.7,37,1,1
2.3,0,70,51.76,333,401,54.8,37,1,1
1.7,0,16,22.72,38,-33,-10,35,6,1
7.3,2,23,69.77,890,2,3.9,36,1,1
6,0,0,41.73,319,69,4.2,37,6,0
0,0,0,30.98,38,-26,-0.5,37,1,0
0.3,0,0,30,26,1,0,33,1,0
1.7,0,86,80.32,501,-171,-22.1,33,1,0
10.7,0.3,29,47.8,459,56,30,33,4,0
4,0,33,41.95,171,-116,-13.4,37,1,0
0.3,0.7,0,30.8,59,-40,-0.8,31,1,1
9,2,8,19.8,411,-21,-5.2,37,1,0
0,0,0,32.45,40,-28,-2.4,31,1,0
62.3,2.3,71,59.32,414,-78,-29.3,31,4,0
4,0.3,0,68.34,340,-28,-114.9,33,1,0
57.3,5.3,184,118.47,708,-372,-72,37,4,0
3,0,0,30.71,192,-110,-0.7,37,2,0
3,2,3,31.18,176,-8,-1.2,33,1,0
8,0,0,71.11,468,-64,-0.1,31,1,0
1.7,0,0,32.98,117,13,-0.5,35,1,1
0.3,0.3,7,34.18,134,64,-1.7,33,3,0
4,0.7,67,58.05,287,-114,-26.9,33,1,1
0.3,0,0,30,138,-12,0,37,4,1
7,0,22,40.68,381,3,-5.7,35,1,0
0.7,0,0,17.21,8,0,-0.2,33,1,0
1,0,0,34.99,52,-26,0,33,1,1
0,0,0,34.99,75,-12,0,33,1,0
45.3,4.3,0,59.63,444,-57,-8.9,31,4,0
3.7,0,18,71.6,560,287,56.9,37,1,0
10,0.7,84,78.9,905,-70,20.2,35,3,1
1.3,0,23,47.21,200,-63,-8.2,35,5,1
0,0,6,29.45,68,8,-2.5,35,1,0
0,0,0,32.49,2,-2,0,33,3,0
7,0.7,3,31.14,678,-172,-1.1,35,1,1
5,0,16,42.92,199,-48,-2.6,33,5,0
13.3,0,0,51.24,487,43,-1.2,33,1,0
9.7,0,34,63.2,548,-34,-8.2,37,1,1
2,0.3,0,35.7,171,-79,-0.7,33,3,0
5.3,0,17,26.77,308,-84,-21.6,31,1,0
20.7,0,101,219.18,1568,-153,-72,33,1,0
1.3,3,0,50,304,-96,0,35,1,0
2,0,0,79.05,354,-111,-25.8,37,1,0
1.7,0,0,50,106,-80,0,35,1,0
48.7,0.3,226,133.25,1082,154,40.4,31,1,1
0.3,0,0,30.64,28,-17,-0.6,33,1,0
2.7,1.7,54,79.09,402,-48,-17.2,35,1,0
1,0,17,44.23,207,-104,-7.5,31,1,0
16,5,1,43.63,1256,144,-2,33,1,0
27.7,3,0,128.63,2068,24,14.5,31,1,0
3.3,1,142,79.3,151,-151,-59.3,33,7,1
6.3,1.7,0,39.8,132,36,-3.1,31,1,0
0,0,0,5,0,0,0,31,6,1
11,0.3,20,126.85,1074,-537,-32.3,33,3,0
4.3,6.7,0,35.74,494,-452,-15,31,2,0
3.7,0,0,29.3,135,0,-3.2,31,3,0
22.7,0,0,25.44,62,2,0.6,33,1,1
0,0,0,5,0,0,0,35,1,0
32,3,46,87.36,905,-226,-12.4,35,1,0
1.7,0,0,35.97,66,-38,-0.7,37,1,0
2.7,0,0,10.09,301,-102,-0.1,31,1,0
6.7,1,68,68.75,602,3,1.2,31,1,0
7.3,5.3,12,40.56,942,-191,-1.4,31,1,0
0,0,0,24.99,0,0,0,33,1,1
8.3,0,34,57.88,388,79,4.9,37,7,0
2.7,3.3,18,36.47,362,-14,-6.5,35,5,0
7.7,0.3,99,73.1,505,119,10.2,31,1,1
5.3,1,8,122.83,617,-362,36.2,35,5,0
1.7,0.7,0,28.66,33,-27,-74.2,33,3,0
0,0,0,61.99,22,14,-32,33,2,1
0.7,0,0,84.99,138,-137,0,35,3,1
0,0,4,21.84,11,27,5.6,35,1,1
6.7,0,0,55.7,200,-144,-2.7,31,6,0
4,0,44,36.66,276,-145,-38.6,35,1,1
2.7,0,0,30.7,142,-5,-0.7,31,1,1
1.3,0,0,34.17,267,238,-0.1,31,1,1
12.7,1.3,2,33.77,399,79,1.6,35,3,0
3.7,0,0,25.11,118,12,-0.1,35,1,1
22.3,1.7,200,138.73,1398,-99,-23.3,31,1,0
68.7,3.3,56,59.64,830,634,-19.6,35,3,0
0,0,0,16.99,2,-2,0,37,1,0
1.3,0,60,50.56,223,-69,-20.8,31,1,0
41.3,0,197,109.51,702,-142,-46.2,33,6,1
20.7,0,9,59.99,963,-133,0,35,1,0
4.3,0,11,48.55,252,84,-3.2,37,1,0
4,1.3,4,35.38,167,102,9.2,37,1,1
15.7,0,47,101.86,828,303,102.6,31,5,0
12,0.3,75,64.99,451,-10,5.2,37,1,0
17.3,1.3,188,52.56,1200,-81,-44.6,33,1,1
13.3,0,294,107.16,603,-603,-76.3,33,1,0
2.7,0.3,11,56.57,251,-70,-21.1,31,1,1
3.7,0.3,65,70.31,447,237,21.9,31,1,0
1,0,0,16.99,22,-14,0,33,3,1
11.3,0,34,70.38,540,-175,-20,33,5,0
0.7,0.3,0,35.75,175,-175,-25.8,31,6,0
0,0,0,9.95,19,-19,10,33,5,0
7.3,0,18,55.69,841,77,-5.7,30,1,1
4.3,0,13,35.99,266,9,10.5,37,1,1
0,0,0,24.99,8,2,0,33,3,1
1,0.7,0,30.2,136,45,-0.2,37,1,0
0,0,0,16.99,4,-2,0,35,1,0
13.7,1,88,62.64,880,-52,26.6,35,3,0
28.7,0,9,44.48,1078,135,9.2,37,7,0
0.7,2,0,35.88,11,-10,-5.9,37,5,1
2,0,31,86.99,238,-82,-7,33,1,0
7,0.3,0,46.23,491,64,0,35,7,0
0.7,0,14,35.79,224,32,-5.5,37,1,1
4.3,0,0,39.82,239,-54,-1.8,34,1,0
7,0,0,59.18,420,-250,-9.2,32,1,1
4.7,0,0,32.83,304,56,2.2,37,3,0
2,0,26,39.7,206,-135,-13.6,30,1,0
0.3,0,0,33.24,118,-36,0,34,1,0
1,2,0,56.98,44,-22,-0.5,32,3,0
2.7,2,0,29.99,57,32,0,37,4,0
0.3,0.3,0,12.81,38,22,1.7,32,1,1
0,0,0,35.57,102,-9,-0.6,37,1,0
0.3,0,0,43.49,89,-18,-0.2,34,3,0
4.7,5.3,1,50.49,505,39,0.3,34,1,0
3.7,4.3,0,70.91,788,294,27.3,30,3,0
1,0,0,29.74,65,-32,-1.2,32,3,0
2.3,0,0,51.69,136,-31,-1.7,30,3,1
17,0,58,72.08,508,6,-3.1,32,1,0
2.7,0,44,54.58,291,63,4.5,30,1,1
44.3,2,15,82.06,1950,244,10.9,34,3,0
2,0,0,59.99,25,-21,0,34,3,1
27,0.7,108,82.99,1412,560,81,37,3,0
0.3,0,6,20.55,18,8,2.7,32,1,0
6.3,0,18,42.53,320,-9,-7.5,34,1,0
2.3,0,164,85.88,567,252,48.6,36,3,0
4,0,3,37.6,208,-58,-2.5,34,1,0
1.3,0,0,29.99,9,-9,0,32,1,0
1.7,0,0,50.69,77,23,0.3,30,1,0
7.3,0,0,52.7,446,96,-1.9,32,1,1
5.7,0,26,31.77,246,-183,-31.8,36,1,1
12,0,0,51.09,144,-12,1.5,30,1,0
1.3,0,0,38,146,-10,-11.1,30,1,0
2.3,1,11,50.53,230,100,19.6,30,1,1
6.3,0,17,14.25,602,-320,-4.2,34,1,0
18.7,0,131,130.75,1209,-123,-32,36,1,0
10.7,3.7,0,50.44,295,69,-0.4,30,4,0
5,0,0,30.27,169,-52,-0.3,30,1,0
4.7,0,0,30.05,266,41,0.2,34,1,1
2.7,0,0,33.96,138,-44,0.8,30,1,1
13.3,7.7,5,52.09,866,131,-2.1,34,1,0
0,0,0,45.36,53,-53,-56,36,1,1
18.3,0.3,119,91.04,1022,405,46.9,32,3,0
5,0,18,41.12,334,138,18.4,32,1,1
0,0,0,35.77,0,0,-0.3,30,3,0
18.7,0,282,138.91,1152,914,222.4,32,1,1
13.3,0.7,149,112.31,826,-88,15.3,36,1,0
0.3,0,0,26.14,26,8,-1.1,34,1,0
4.3,0.7,0,76.33,274,-44,0.6,30,4,0
0,0,11,12.19,140,-66,-2.7,36,3,0
41.3,0,0,10.09,701,-108,-0.1,30,1,0
1.7,0,0,30,164,-12,0,34,1,1
10,0,152,77.28,577,-184,-39.5,36,1,1
8.3,0,22,37.99,501,-155,-5.5,34,1,1
9,0,2,11.37,515,113,0.6,32,3,0
34.7,8.7,3,89.05,1644,91,2.8,34,1,1
0,0,0,43.8,4,-4,6.2,34,1,1
0,0,13,45.29,325,264,15.9,36,1,0
2,0,2,18.02,8,-4,-1,30,1,1
0,0,0,16.99,4,-4,0,32,1,0
22.3,1.3,189,103.89,814,85,21.2,32,3,0
2.7,0,0,31.56,182,-108,-1.6,30,1,1
0.7,0,0,30.26,54,-18,-0.3,30,4,1
8.7,0,11,53.81,363,182,9.7,30,3,1
12.7,0,0,93.16,374,-206,-4.9,34,3,0
7,0.3,50,46.92,542,176,6.8,36,1,0
13,1.3,120,111.24,1163,-145,-35.3,30,1,0
2.3,0,0,10,276,-128,0,36,1,0
2,0,0,29.99,46,-7,0,32,1,0
13,7.3,13,70.87,859,-25,-2.4,36,4,1
0.7,0,0,30,96,-34,0,36,1,0
5,3,8,60.75,474,46,-6.5,34,1,0
9.7,0,201,129.52,795,-298,-72.3,30,5,0
14.3,10,0,65.97,606,178,30.2,34,2,0
8.7,0,72,60.93,1159,104,-23,34,1,0
0.7,0,11,35.45,188,70,12.9,32,3,0
1.3,0,0,33.02,60,-24,0.4,30,1,0
7.7,0,2,56.12,470,97,2.8,34,1,0
4.3,0,0,45.64,296,84,12.4,36,1,0
5.3,0,0,30,286,-8,0,34,1,1
3.7,0,85,72.93,272,416,118.8,34,4,1
3,0.7,0,51.19,356,-154,-0.2,30,1,0
10,3.3,47,74.8,976,-157,-5.3,32,4,0
11.3,0,0,45.69,556,-164,-44.7,30,1,0
8,0.3,0,50,285,-13,0,36,1,0
8.7,0.3,111,72.29,406,28,7.9,32,4,0
0,0,210,155.41,2214,-150,-64.1,34,1,0
3.7,0,32,18,299,-85,-8,32,1,0
24,0,192,121.52,660,42,39.5,32,1,0
15.3,4.7,108,81.91,1236,173,31.2,36,1,0
1.7,0.7,0,39.99,241,-148,-10,34,1,0
5.7,0,0,34.17,260,7,0.8,30,1,0
3.7,0,0,43.01,224,9,-10.5,30,1,0
37.3,12.3,2,137.25,1226,-94,98.7,34,1,0
5.7,0.3,0,40.7,481,-75,-2.7,34,1,0
2.3,0,0,50.25,108,-103,-0.2,34,5,0
1.3,0.3,13,40.34,372,20,-5.3,34,1,0
5.7,0,0,80.71,108,32,-0.7,30,1,1
41.7,3,45,66.05,920,218,30.5,32,3,0
13.7,9.7,32,92.58,844,63,-13.6,30,1,0
0.7,0,0,30.64,41,-31,0,34,1,1
0.7,0,0,36.95,84,-66,-6.1,30,3,0
4.7,0,72,62.08,278,86,28.7,32,3,0
3,0,0,35.3,123,-51,-2.9,34,1,1
1,0,0,32.99,70,9,0,34,4,0
18.7,0,63,189.18,612,-36,0,30,1,0
0.3,0,0,32.59,65,33,0.4,30,1,0
12.3,19.7,0,30.27,318,-38,-0.3,30,1,0
86.7,4.7,122,59.48,1592,-1592,-144.5,30,4,0
18,0.3,0,63.06,48,-48,-13.1,30,6,0
2.7,6,10,38.31,983,-80,-3.3,34,3,0
30,8,144,154.7,2132,-410,49.4,32,6,0
4,0.7,73,56.88,409,-89,-25.9,36,1,1
44.3,1.7,97,115.62,1821,-57,1.9,32,3,0
2.7,0,50,45.41,545,-113,-12.9,30,3,1
7,0,93,63.94,334,-237,-33,36,1,0
3.7,5.7,14,39.8,316,-25,-4.8,32,4,1
5,0,0,34.17,205,-71,-3.7,30,4,0
8,0.7,0,48.48,1013,-79,1,36,3,0
4,1.3,0,59.99,144,-63,0,36,3,0
5.7,0,66,66.29,634,-112,-7,30,1,0
6.3,0,0,10.99,374,-165,-1,36,1,1
20,2.3,173,111.77,1319,60,9.7,36,2,0
2,0,8,20.04,23,5,1.8,32,1,0
18.3,2.7,217,146.49,1555,175,39.3,34,4,0
2,0,56,43.88,217,39,-12.2,30,1,1
3.7,0,152,96.11,378,-318,-61.1,30,5,1
1.3,0,0,38.39,103,47,14.1,34,1,0
2.3,0,15,54.96,499,159,-4.6,32,1,0
7.3,0.3,10,36.88,250,-42,-1.9,34,3,0
6.7,0,54,56.79,359,5,4.6,36,1,0
29.7,1.7,162,118.49,550,-90,-40.8,36,1,1
3.7,5.3,0,36.77,377,312,44.2,30,1,0
2.3,0,0,34.16,56,-56,0.8,30,4,1
12,0,0,25.34,115,-85,-0.4,32,1,0
5.3,0.3,40,20.24,266,-67,-10.7,32,3,1
6,0,50,56.69,266,207,65.1,32,2,0
16,0.3,242,137.71,800,-101,-44.8,34,1,0
7,0,0,11.41,513,-75,-1.4,32,3,1
4.3,0,19,20,453,-48,-10,34,2,0
1.7,0,2,43.99,62,4,1.2,30,1,1
3.7,0,0,30,139,24,0,32,1,1
2.3,0,0,35.43,259,14,-0.2,36,1,1
50.3,53.3,168,119.66,1613,-56,-22.4,30,4,0
3.7,0,146,81.09,291,318,99,36,1,1
3.3,2,0,42.93,321,35,2.1,32,5,0
8.3,0,0,29.51,157,7,0.5,32,1,0
12.7,5.3,0,37.49,337,48,-2.5,32,1,1
1.3,0,0,30.52,62,-20,-0.5,30,1,1
2,1,42,42.75,284,38,-6,36,3,0
15.3,2.7,21,95.81,638,-153,-5.8,30,3,1
19,0,0,171.52,1885,347,3.4,34,1,0
13.7,0.3,91,101.14,1080,564,48.3,34,1,0
9.3,0,52,71.24,475,90,16.5,34,1,0
1,0,26,28.19,43,24,10.3,30,1,0
2.3,0,0,34.99,208,44,0,36,1,0
0.7,0,24,76.22,394,-26,-9.7,36,1,0
0,0,0,33.42,34,-3,-0.9,36,1,1
0,0,10,26.43,34,20,16,36,1,0
6,1,22,50.09,461,139,18.2,30,1,0
5.3,0,7,37.61,236,-14,-2,36,1,0
25.3,1.3,248,138.51,902,-182,-56.3,30,1,1
19.3,1.3,0,82.43,174,-43,3.5,30,1,0
10.3,3.3,429,189.36,1480,735,92.7,32,6,1
14.3,4.7,0,36.69,1127,183,-0.5,34,4,0
1,0.7,0,30,88,24,0,23,1,0
8,0,23,55.86,594,20,-2.4,36,4,0
1,0,0,34.88,80,-16,-1.9,36,1,0
3,0,1,35.28,93,29,-0.3,36,3,0
0,0,0,27.76,4,-4,-0.5,36,1,1
3.3,0,0,42.65,75,16,-12.6,34,4,1
3,0.3,12,43.15,440,-111,-6.2,30,3,0
5.3,0,38,48.38,383,14,-6.7,32,5,1
3.7,0,8,34.49,294,-12,3.8,36,1,0
4,0,6,38.83,804,106,-0.9,36,1,1
11,0.7,60,93.77,725,-700,-18.8,32,6,1
5,0.7,51,48.19,428,-38,-8.4,32,1,0
0,0,48,65.79,470,265,35.7,30,1,0
7.3,0,0,62.69,288,134,-9.4,30,4,0
12,5.3,0,35.99,849,-304,0,34,1,0
2.7,0,0,29.63,105,-19,-5,30,1,0
5.3,0,2,30.7,264,-43,-0.7,32,1,0
2,0,0,30.5,101,-25,-0.5,36,1,0
0.7,0,0,32.29,110,-2,-2.3,30,1,1
28.3,15.7,0,88.74,1496,360,-38.8,34,5,0
6.3,2.7,0,20.43,317,223,18.8,34,1,0
6.7,0,0,35.18,269,74,-0.2,36,1,1
3.7,0,0,39.74,138,20,-0.9,34,1,1
0.7,0,0,34.99,15,-8,0,34,2,0
5.3,0,6,37.55,492,-68,-5.1,36,3,1
8.7,0.3,0,82.98,811,5,-5,34,1,0
0.7,0,0,85.15,36,-3,-0.2,36,1,0
0,0,0,29.99,28,26,0,34,1,0
37,2.3,90,96.36,1714,408,-16.7,32,1,0
5,0,18,46.66,243,280,17.1,30,6,0
12,3.7,1,41.59,1390,966,-0.2,36,1,0
2,0,0,17.24,8,-8,-0.2,34,4,0
14,2.7,136,105.17,1438,588,56.4,34,1,0
36.3,2,548,226.98,1696,301,26.6,32,5,0
2.3,0,0,125.11,145,-145,284.9,32,1,1
6.7,0,40,30.98,636,190,6,34,1,0
0.3,0,0,65.23,24,-16,104.4,32,1,0
11.3,1,15,53.08,282,4,-8.9,30,4,0
1.3,0,6,37.13,152,150,12.4,30,1,1
3.3,6.3,26,35.34,638,-92,-10.3,34,1,1
4.3,0,17,40.85,234,-29,-5.9,36,1,0
6.7,0,0,58.14,456,-103,-8.1,34,1,0
4,0,26,26.18,301,166,-4.9,32,1,1
78.3,6.3,0,50.59,1763,-363,-50.1,34,6,0
0,0,0,59.99,2,-2,0,34,1,1
6,2.7,0,81.6,240,247,-30.6,30,4,0
1.3,0,0,30.52,49,30,0.5,30,1,0
8,0,0,76.99,364,-82,0,36,4,0
12.7,0.7,20,108.73,916,-170,-6.8,32,1,0
4.7,0,3,51.15,346,-84,-1.1,36,3,0
16.3,0.3,0,78.28,544,-155,6.7,30,1,1
1,0,0,30.1,81,19,-0.1,32,5,0
2,0.3,0,52.63,319,-99,-2.1,30,1,0
8.7,0.3,55,79.93,578,58,-25,32,3,0
5.7,0,11,51.11,364,180,9.9,32,1,0
0.3,0,0,51.13,230,-32,-1.1,34,4,0
5.3,1.7,0,30.25,212,-18,-0.2,32,2,0
11,0,0,76.24,893,191,3.8,36,3,1
20.7,0,162,51.67,1858,-296,-40.2,32,1,0
10.7,0,20,32.36,111,25,1.1,30,1,1
0.7,0,6,29.99,120,118,0,36,1,0
2,0,0,30.24,87,-54,-0.2,32,1,0
1.3,0.7,0,35.3,354,-84,-0.3,30,1,0
14.7,0,312,170.41,1064,-494,-110.4,32,1,0
26,0.3,152,71.19,602,-244,-38.7,30,1,0
5.7,2.7,3,51.48,441,-56,1.5,34,1,1
85.7,1,0,163.44,3168,321,12.3,32,1,1
0,0,0,26.07,76,-20,-0.9,36,1,1
9,0,261,150.99,984,191,2.5,34,1,1
10,6,65,73.39,1036,-116,-23.4,36,4,0
8.3,0,0,34.99,157,22,0,36,1,0
7,0,0,47.14,222,-66,6.6,32,1,0
2.3,2.7,63,53.95,316,-82,-11.8,30,1,0
0.3,0,6,32.49,80,76,2.1,36,1,0
0.3,0,0,32.49,142,3,0,32,1,0
9,0,0,47.74,280,-142,-6.5,30,3,0
10.3,0.3,318,139.83,852,216,22.9,34,1,0
0.7,0,0,31.24,84,-68,-1.2,36,1,0
14.3,7,4,52.43,1034,8,-2.4,30,6,0
2.7,0,15,35.24,123,31,2.5,32,3,1
2,0,34,18.99,287,11,-2.3,32,1,0
19,2.3,34,72.35,1162,-172,-78,32,1,0
6.3,0,2,34.67,215,13,-3.3,32,1,0
1,0,4,31.67,98,-40,-6.7,32,1,0
24,6.7,740,291.31,2289,-445,-108.1,34,4,0
0.3,0,0,35.8,113,-21,0.8,36,1,0
0,0,0,35.34,197,-111,-0.2,30,1,1
4.7,0,0,55.05,417,-60,-5,30,4,1
3.3,0,0,31.97,76,-24,-2,32,2,1
23.3,0,0,30.1,279,-105,0.3,34,1,0
1.7,0,32,32.87,63,6,5,34,6,0
5.7,0,10,36.45,193,-140,-4,30,1,1
8,1,0,59.44,733,137,-9.4,30,1,0
19.7,9.7,58,94.07,1466,475,39.4,32,1,0
2.7,1.7,0,27.62,214,-148,-0.6,30,1,0
5.7,0,2,26.34,116,2,-1.4,32,1,0
23.3,2,7,79.29,1250,206,-3.3,36,4,0
21.3,0,0,132.16,1178,216,-8.2,32,1,0
9.3,0.7,10,59.24,690,363,-41.6,36,5,0
0.7,0,0,30.4,82,-10,0.6,32,3,1
5,3,0,59.99,366,-11,0,36,1,1
12,0.7,26,71.46,1014,-295,-8.2,32,4,0
23.3,0,0,60.53,227,-57,-0.5,30,3,0
15.7,0,191,117.89,1068,253,30,32,3,0
11.7,0.7,168,99.87,649,-311,-60.6,36,4,0
